seriesId,frequencyCode,spanishTitle,englishTitle,firstObservation,lastObservation,updatedAt,createdAt,frequency,search_text
F089.ECB.RIMP.CONSFCD6.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés, Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Interest rate conditions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés, Relativamente importante Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Interest rate conditions, Relatively important"
F089.ECB.RIMP.CONSFCEA1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Riesgo de su cartera de clientes (morosidad, provisiones, etc.), Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Consumer: Credit risk (delinquency rate, loan loss provisions, etc), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Riesgo de su cartera de clientes (morosidad, provisiones, etc.), Relativamente importante Households portfolio, Factors explaining changes in approval standards, Consumer: Credit risk (delinquency rate, loan loss provisions, etc), Relatively important"
F089.ECB.RIMP.CONSFCEA2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Competencia de otros bancos o instituciones no bancarias, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Consumer: Competition from other banks or non-banking institutions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Competencia de otros bancos o instituciones no bancarias, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Consumer: Competition from other banks or non-banking institutions, Relatively important"
F089.ECB.RIMP.CONSFCEA3.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Cambios normativos, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Consumer: Regulatory changes, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Cambios normativos, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Consumer: Regulatory changes, Relatively important"
F089.ECB.RIMP.CONSFCEA4.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Otros, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Consumer: Others, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Otros, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Consumer: Others, Relatively important"
F089.ECB.RIMP.CONSFCEA5.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Riesgo de su cartera de clientes (morosidad, provisiones, etc.), Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Credit risk (delinquency rate, loan loss provisions, etc), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Riesgo de su cartera de clientes (morosidad, provisiones, etc.), Relativamente importante Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Credit risk (delinquency rate, loan loss provisions, etc), Relatively important"
F089.ECB.RIMP.CONSFCEA6.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Competencia de otros bancos o instituciones no bancarias, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Competition from other banks or non-banking institutions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Competencia de otros bancos o instituciones no bancarias, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Competition from other banks or non-banking institutions, Relatively important"
F089.ECB.RIMP.CONSFCEA7.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Cambios normativos, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Regulatory changes, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Cambios normativos, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Regulatory changes, Relatively important"
F089.ECB.RIMP.CONSFCEA8.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Otros, Relativamente importante","Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Others, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Otros, Relativamente importante Households portfolio, Factors explaining changes in approval standards, Mortgages for housing: Others, Relatively important"
F089.ECB.RIMP.IMBFCD1.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Dinamismo del sector inmobiliario (ventas, inicio de proyectos, etc), Relativamente importante","Commercial real estate and construction credits, Factors explaining changes in demand standards, Commercial real estate: Real estate sector dynamism (sales, project start-up, etc.), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Dinamismo del sector inmobiliario (ventas, inicio de proyectos, etc), Relativamente importante Commercial real estate and construction credits, Factors explaining changes in demand standards, Commercial real estate: Real estate sector dynamism (sales, project start-up, etc.), Relatively important"
F089.ECB.RIMP.IMBFCD2.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante","Commercial real estate and construction credits, Factors explaining changes in demand standards, Commercial real estate:  Substitution of financing between banks or other non-bank sources, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante Commercial real estate and construction credits, Factors explaining changes in demand standards, Commercial real estate:  Substitution of financing between banks or other non-bank sources, Relatively important"
F089.ECB.RIMP.IMBFCD3.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo del sector construcción (inicio de proyectos privados no relacionados al MOP), Relativamente importante","Commercial real estate and construction credits, Factors explaining changes in demand standards, Construction: Construction sector dynamism (start of private projects not related to the government), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo del sector construcción (inicio de proyectos privados no relacionados al MOP), Relativamente importante Commercial real estate and construction credits, Factors explaining changes in demand standards, Construction: Construction sector dynamism (start of private projects not related to the government), Relatively important"
F089.ECB.RIMP.IMBFCD4.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Sustitución del financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante","Commercial real estate and construction credits, Factors explaining changes in demand standards, Construction: Substitution of financing between banks or other non-bank sources, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Sustitución del financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante Commercial real estate and construction credits, Factors explaining changes in demand standards, Construction: Substitution of financing between banks or other non-bank sources, Relatively important"
